FlightID,AircraftType,EngineThrust,PressurizationCycles,ErrorsDetected,MaintenanceHistory,FlightHoursSinceLastCheck,MaintenanceRequired
2906,A380,2.11,0.59,No,0.5,9.55,Yes
2907,A350,3.96,8.59,Yes,5.24,0.35,No
2908,B787,0.69,7.61,No,8.67,7.85,No
2909,B737,0.92,9.27,No,8.98,3.57,Yes
2910,B787,3.8,7.22,Yes,9.12,2.83,No
2911,B737,7.15,6.19,No,0.5,7.95,No
2912,A320,5.85,8.98,Yes,8.77,4.76,Yes
2913,B737,7.85,6.66,No,5.74,3.56,Yes
2914,A350,3.84,7.71,No,1.33,3.15,No
2915,B737,5.9,9.98,Yes,5.86,3.93,No
2916,A380,1.45,6.06,Yes,2.94,0.01,Yes
2917,A380,9.69,4.47,No,1.06,9.38,Yes
2918,B737,8.13,6.22,No,0.01,4.65,Yes
2919,B737,0.08,1.67,No,3.45,8.68,No
2920,A380,9.51,8.54,No,2.62,7.54,No
2921,A320,9.83,1.24,Yes,6.43,5.06,Yes
2922,A380,2.86,6.11,No,8.58,4.45,No
2923,A380,1.9,9.96,No,5.5,8.84,No
2924,A350,0.79,3.01,Yes,0.12,8.48,No
2925,A380,1.48,2.23,Yes,1.4,9.93,No
2926,A320,3.7,4.19,No,0.54,2.34,No
2927,A320,8.6,0.4,Yes,4.98,6.96,No
2928,B787,4.69,3.14,Yes,0.95,4.16,Yes
2929,A320,3.88,2.32,Yes,8.24,5.21,No
2930,B787,6.1,7.59,Yes,3.09,4.26,No
2931,A380,4.96,0.97,No,8.19,5.61,No
2932,B737,8.3,2.44,No,0.59,2.28,No
2933,B787,7.13,6.55,No,5.45,1.16,No
2934,A350,4.41,4.66,No,5.84,8.07,No
2935,A350,2.45,2.22,Yes,0.93,6.58,Yes
2936,B737,5.12,0.32,Yes,4.03,5.68,No
2937,B787,1.07,4.3,Yes,4.3,1.45,Yes
2938,B737,2.78,9.04,No,1.99,7.71,Yes
2939,A350,0.24,8.69,Yes,9.24,1.28,No
2940,B737,5.54,6.62,No,4.5,9.17,Yes
2941,B737,7.01,9.05,No,2.13,9.9,No
2942,A350,0.35,4.22,Yes,2.26,0.28,Yes
2943,B787,6.34,1.3,No,4.33,5.05,Yes
2944,B787,4.68,6.88,Yes,8.87,8.98,No
2945,A380,1.82,1.11,Yes,2.5,0.1,No
2946,A380,6.37,6.63,Yes,1.22,2.02,No
2947,B787,1.55,5.61,Yes,2.16,8.63,Yes
2948,B737,8.06,3.5,No,9.56,1.65,Yes
2949,A380,9.65,0.48,No,4.44,3.3,Yes
2950,A380,2.58,2.3,No,6.96,6.25,Yes
2951,A320,5.72,2.69,Yes,9.16,1.11,Yes
2952,A320,2.66,9.76,Yes,1.78,4.51,No
2953,B737,4.29,0.47,No,7.16,7.94,No
2954,B787,4.06,5.04,Yes,6.24,2.47,Yes
2955,A350,5.61,7.6,Yes,8.58,3.67,Yes
2956,B737,6.61,5.87,Yes,8.0,0.51,No
2957,B787,5.86,8.64,Yes,9.61,6.27,Yes
2958,A350,2.04,2.44,Yes,0.33,5.05,No
2959,B737,6.29,4.33,No,9.96,0.17,Yes
2960,B787,9.84,2.42,No,7.37,3.8,No
2961,A320,6.88,4.16,Yes,9.8,0.27,Yes
2962,B787,1.61,0.79,No,9.98,0.31,Yes
2963,A380,3.38,8.34,No,6.36,1.45,No
2964,A320,5.97,9.4,No,2.95,1.88,No
2965,A350,5.03,6.95,Yes,4.53,9.02,Yes
2966,A380,8.13,4.96,No,9.91,9.43,No
2967,A380,9.31,5.5,Yes,8.97,8.03,Yes
2968,A380,8.22,2.42,Yes,0.51,2.87,No
2969,B787,4.84,6.74,No,1.01,7.12,No
2970,A350,9.16,7.29,Yes,3.61,3.92,Yes
2971,B737,5.26,0.04,Yes,3.4,0.15,Yes
2972,A350,8.53,9.37,No,0.4,5.1,Yes
2973,A380,4.01,8.82,Yes,3.68,3.98,Yes
2974,B787,2.22,6.79,Yes,0.38,3.13,No
2975,B787,0.94,2.97,No,6.44,9.99,Yes
2976,A380,3.88,0.79,No,7.69,2.54,No
2977,B787,1.67,7.37,No,0.83,1.54,Yes
2978,A320,1.93,1.69,Yes,4.52,6.28,Yes
2979,B737,1.73,5.0,No,7.43,6.61,No
2980,A320,9.64,0.1,No,3.29,4.32,No
2981,B737,9.89,2.79,No,6.0,6.15,Yes
2982,A350,7.04,3.09,Yes,4.93,5.12,Yes
2983,A380,8.92,4.68,No,8.79,3.72,Yes
2984,B787,9.5,6.8,No,8.9,3.65,Yes
2985,A380,2.85,5.07,No,9.52,3.82,No
2986,B737,4.57,5.69,Yes,6.34,8.52,Yes
2987,B737,8.58,2.31,No,8.07,5.66,No
2988,B737,1.03,6.09,Yes,8.15,2.49,No
2989,A380,9.38,9.7,No,3.61,2.29,No
2990,B787,0.96,3.78,Yes,3.11,2.47,No
2991,B737,7.51,6.03,No,9.54,3.62,Yes
2992,A350,2.63,8.15,Yes,3.27,8.16,No
2993,A320,2.17,8.5,Yes,7.86,3.83,No
2994,B737,7.66,0.07,Yes,2.58,6.9,No
2995,A320,5.29,0.54,Yes,9.27,6.95,Yes
2996,A320,4.85,6.85,No,8.35,4.76,No
2997,B787,3.1,8.16,No,0.33,2.84,Yes
2998,B787,8.35,9.56,No,1.08,1.81,Yes
2999,B737,6.81,2.03,Yes,8.0,4.54,No
3000,A350,6.71,6.42,Yes,1.33,4.92,No
3001,A350,7.49,9.55,Yes,5.96,4.86,No
3002,A380,5.04,8.27,Yes,6.58,5.15,No
3003,B737,1.67,7.42,Yes,1.5,7.67,Yes
3004,B787,5.42,7.72,No,6.98,5.38,No
3005,A320,8.88,8.71,Yes,1.75,2.19,Yes
3006,A380,9.11,9.32,Yes,4.43,0.6,Yes
3007,B787,9.02,5.97,No,8.77,8.58,Yes
3008,B787,2.08,2.17,Yes,5.42,7.53,No
3009,A380,0.06,8.95,No,6.2,4.37,No
3010,A350,2.75,5.15,Yes,9.66,3.31,Yes
3011,B737,0.61,0.86,No,7.49,2.56,No
3012,B787,1.51,9.03,No,7.34,3.35,Yes
3013,B737,1.63,2.66,Yes,3.43,6.06,Yes
3014,A350,3.85,5.71,No,5.65,8.47,Yes
3015,A320,4.24,0.43,No,8.17,7.66,No
3016,A350,1.96,8.34,No,2.03,9.6,No
3017,B787,3.1,2.21,No,7.51,0.67,No
3018,A380,8.14,1.93,No,4.81,4.92,No
3019,A320,3.98,8.85,Yes,8.84,4.61,Yes
3020,A380,2.62,1.3,Yes,0.76,7.71,Yes
3021,A320,6.02,4.76,No,6.21,2.67,No
3022,A320,6.78,6.45,No,8.32,8.71,No
3023,B737,2.09,5.59,Yes,0.73,1.34,Yes
3024,B737,8.71,8.57,No,3.63,1.29,Yes
3025,B737,3.0,2.58,Yes,5.72,6.01,Yes
3026,B787,5.78,0.44,Yes,9.82,1.09,No
3027,B737,5.92,5.72,Yes,4.15,5.8,Yes
3028,A350,7.66,2.21,No,7.86,7.52,Yes
3029,B787,6.9,0.07,Yes,8.38,2.6,Yes
3030,B787,9.54,2.15,Yes,9.3,3.4,No
3031,B737,5.53,3.45,No,3.63,7.66,No
3032,A350,2.03,2.11,No,3.81,9.9,Yes
3033,B737,4.91,0.39,No,1.77,1.36,Yes
3034,A350,4.48,9.48,No,8.21,1.94,No
3035,A320,8.36,4.9,Yes,5.35,6.64,No
3036,B787,1.41,7.05,Yes,9.76,4.26,Yes
3037,A350,6.19,4.21,Yes,7.26,7.57,No
3038,A350,7.42,0.98,No,1.62,4.99,No
3039,A350,8.22,7.95,Yes,2.49,1.04,Yes
3040,A380,1.04,2.71,No,7.72,6.61,Yes
3041,A320,3.12,3.48,Yes,3.12,5.77,No
3042,B787,9.32,6.11,No,4.91,5.83,No
3043,B737,2.44,7.27,No,1.6,0.91,No
3044,B737,2.98,3.52,Yes,7.99,6.3,Yes
3045,A320,6.22,4.57,No,3.01,4.33,No
3046,A380,2.67,6.84,No,4.34,3.42,No
3047,B787,3.04,8.88,No,4.86,7.84,Yes
3048,A320,7.94,2.21,Yes,5.81,6.75,Yes
3049,B787,1.45,1.69,Yes,7.7,3.24,No
3050,B787,1.39,6.94,Yes,8.58,3.45,No
3051,B737,2.3,2.04,Yes,0.57,0.4,Yes
3052,B737,5.67,9.26,No,7.3,1.07,No
3053,A350,8.82,1.48,No,4.9,7.01,No
3054,A350,9.45,2.84,No,6.82,7.69,Yes
3055,B737,3.22,5.45,Yes,8.3,7.9,No
3056,A350,3.32,8.77,Yes,4.1,7.55,Yes
3057,A350,3.29,0.97,Yes,5.04,3.8,No
3058,A350,2.5,6.8,No,5.97,5.29,Yes
3059,A380,0.41,5.96,No,6.09,0.2,No
3060,B737,7.07,8.06,Yes,8.34,4.03,Yes
3061,B737,7.44,6.47,Yes,9.4,0.67,No
3062,A320,1.19,9.49,Yes,1.54,0.79,Yes
3063,B737,2.23,2.62,Yes,0.57,8.66,Yes
3064,A350,6.87,2.58,Yes,8.07,6.49,No
3065,B737,8.14,1.21,Yes,1.03,7.42,No
3066,B787,7.25,0.54,Yes,0.72,4.58,Yes
3067,A320,7.92,6.58,Yes,6.63,5.04,Yes
3068,A320,8.84,3.4,Yes,5.58,7.18,Yes
3069,A350,3.35,1.87,Yes,1.81,1.68,Yes
3070,B787,8.34,6.8,Yes,5.71,3.86,Yes
3071,B787,2.54,7.78,No,2.59,2.53,Yes
3072,A350,8.29,7.66,Yes,6.51,3.84,No
3073,A380,5.58,1.12,Yes,9.83,2.02,No
3074,A320,1.64,8.6,Yes,5.59,2.49,No
3075,B737,9.33,9.17,No,2.19,8.95,No
3076,A380,8.3,2.21,No,0.11,3.32,Yes
3077,A350,7.35,3.88,No,4.99,0.5,Yes
3078,A320,1.17,0.11,No,2.55,6.84,No
3079,A350,2.91,5.25,No,9.64,0.28,No
3080,A380,1.91,6.03,Yes,7.13,5.9,No
3081,A350,0.67,3.96,Yes,0.93,5.75,No
3082,A380,1.99,4.04,Yes,1.79,6.48,No
3083,A380,3.53,3.32,Yes,6.42,2.32,No
3084,A380,7.74,9.16,Yes,1.77,0.06,Yes
3085,A320,4.43,4.14,No,5.61,4.13,Yes
3086,A320,0.56,0.42,Yes,2.46,5.19,Yes
3087,A320,9.88,5.39,No,1.84,5.13,No
3088,B737,1.56,7.81,No,9.44,6.27,Yes
3089,A380,0.24,7.0,No,2.79,6.01,Yes
3090,A380,1.36,3.61,No,6.58,6.28,No
3091,B737,3.73,7.65,Yes,5.97,7.16,Yes
3092,A350,2.63,8.44,No,5.25,9.67,Yes
3093,B787,4.72,5.2,Yes,1.58,5.58,Yes
3094,B787,5.57,4.02,Yes,1.17,8.87,Yes
3095,A380,5.85,3.44,No,3.8,5.89,Yes
3096,A350,7.27,5.54,Yes,7.65,3.55,No
3097,B787,9.35,6.28,Yes,9.47,5.76,No
3098,B737,3.05,9.36,No,2.97,6.12,No
3099,A380,9.05,9.59,Yes,7.6,4.64,No
3100,A380,2.66,6.26,Yes,2.61,0.18,No
3101,A350,9.88,3.11,Yes,8.01,8.61,Yes
3102,A380,5.16,9.43,Yes,2.78,0.49,Yes
3103,B737,3.96,2.25,Yes,5.5,9.99,Yes
3104,B737,4.55,8.1,No,9.12,7.65,No
3105,B737,7.82,9.88,No,9.4,5.05,Yes
3106,A320,2.06,2.03,Yes,5.16,7.45,No
3107,B787,7.65,7.06,No,3.83,8.09,Yes
3108,B737,5.21,0.14,No,1.04,1.93,No
3109,B737,3.6,0.67,Yes,1.91,2.68,No
3110,A380,6.69,6.51,No,7.6,6.25,No
3111,A350,3.52,3.25,Yes,3.51,8.46,No
3112,A320,2.12,9.12,No,9.13,9.26,Yes
3113,A380,3.17,6.86,Yes,1.14,5.52,Yes
3114,A320,8.38,9.83,No,5.67,3.44,Yes
3115,B737,8.06,2.51,No,0.85,7.16,No
3116,A380,3.08,7.53,Yes,4.31,2.33,No
3117,A320,3.63,4.31,No,1.49,5.26,No
3118,B737,6.51,3.52,No,9.24,0.17,Yes
3119,A350,7.77,0.19,Yes,1.64,8.41,Yes
3120,A350,1.78,1.61,Yes,4.38,6.84,Yes
3121,A350,1.05,9.9,Yes,9.34,8.17,No
3122,B737,9.38,9.9,Yes,4.12,8.38,No
3123,A380,3.12,8.94,Yes,0.23,3.25,No
3124,A320,9.75,4.47,Yes,8.07,1.26,No
3125,A350,6.89,3.86,Yes,8.99,4.74,No
3126,B737,6.06,6.11,No,3.1,8.93,No
3127,A350,9.21,3.37,Yes,4.21,3.41,No
3128,A350,3.71,0.67,Yes,3.62,6.4,Yes
3129,A380,9.14,2.02,No,6.62,3.27,Yes
3130,A380,1.01,3.35,No,2.73,0.2,Yes
3131,B737,8.3,2.85,No,7.55,3.42,No
3132,B737,3.87,3.65,Yes,8.49,3.4,Yes
3133,B787,6.79,4.42,No,1.58,4.01,No
3134,A320,7.11,6.93,Yes,9.08,8.18,Yes
3135,A320,3.78,7.72,Yes,0.87,2.9,Yes
3136,A350,4.63,5.43,No,0.24,6.54,No
3137,B787,6.96,8.24,Yes,5.31,3.01,Yes
3138,B737,2.14,7.55,No,2.4,8.8,No
3139,B787,8.3,0.43,Yes,6.01,5.58,No
3140,B737,8.49,4.5,No,8.82,6.96,No
3141,B737,8.41,7.19,No,2.26,3.62,Yes
3142,B787,8.47,0.75,No,7.34,0.82,No
3143,A350,0.44,5.62,No,1.74,5.51,No
3144,A320,9.81,9.76,Yes,0.09,6.43,Yes
3145,B737,5.2,7.67,Yes,1.3,9.64,Yes
3146,A380,9.08,9.52,No,5.3,3.04,No
3147,B737,4.05,8.28,No,9.45,1.94,No
3148,B787,5.32,5.47,No,4.31,9.24,Yes
3149,A380,1.81,7.51,Yes,0.49,5.95,No
3150,B737,9.15,2.02,Yes,2.8,6.75,Yes
3151,B787,0.85,6.93,No,4.29,5.97,Yes
3152,B737,1.25,4.33,Yes,9.5,3.65,No
3153,A350,1.34,7.69,Yes,0.27,1.75,Yes
3154,A320,8.35,0.48,No,1.88,1.38,Yes
3155,B737,8.61,3.01,No,8.08,4.87,Yes
3156,A380,0.61,6.9,No,8.31,6.2,No
3157,B787,8.26,6.86,No,7.29,0.25,Yes
3158,A350,3.48,7.62,No,0.13,5.77,No
3159,A320,5.9,8.31,No,7.67,9.6,Yes
3160,A380,1.97,6.0,No,6.27,7.42,No
3161,B787,4.04,6.22,Yes,2.42,8.14,No
3162,A320,9.3,2.64,Yes,6.12,8.8,Yes
3163,A350,7.44,1.39,No,9.76,7.11,Yes
3164,A380,7.11,3.86,Yes,3.76,5.35,No
3165,A380,9.33,0.47,Yes,6.4,2.29,Yes
3166,A350,0.45,6.33,Yes,1.97,8.88,No
3167,A320,4.26,7.64,No,4.46,7.57,Yes
3168,B737,4.59,2.71,No,1.73,5.01,No
3169,A350,5.89,0.03,Yes,6.03,3.65,No
3170,A320,3.41,8.23,No,9.82,6.03,No
3171,A350,8.54,2.81,No,8.43,6.58,No
3172,B787,2.11,7.57,No,2.19,9.49,Yes
3173,A350,3.94,6.11,No,1.15,7.46,Yes
3174,A380,7.36,9.97,Yes,4.11,3.22,Yes
3175,A350,6.38,4.63,No,4.75,6.45,Yes
3176,B737,5.72,0.84,No,5.33,6.58,Yes
3177,A350,8.44,0.03,Yes,8.88,8.7,Yes
3178,A380,3.38,5.89,Yes,1.79,8.26,Yes
3179,B787,6.67,9.77,Yes,6.67,8.34,No
3180,B737,0.33,5.17,Yes,1.28,4.96,Yes
3181,A380,6.86,7.07,No,3.38,3.4,Yes
3182,A380,5.68,2.54,No,4.47,8.31,No
3183,A320,3.69,1.53,Yes,3.4,5.67,Yes
3184,A380,4.25,6.28,No,5.58,4.88,Yes
3185,A320,0.29,9.23,No,8.3,5.5,No
3186,A350,0.95,3.02,No,9.71,6.04,No
3187,B737,2.13,8.43,No,5.55,2.34,Yes
3188,A320,3.15,0.36,No,9.09,0.71,Yes
3189,A350,5.39,0.26,No,7.57,0.29,Yes
3190,B737,2.5,5.72,Yes,1.37,7.78,Yes
3191,A320,7.84,0.72,Yes,4.93,6.22,Yes
3192,A350,1.76,1.32,No,4.99,7.94,No
3193,A320,4.63,7.95,Yes,8.49,5.89,No
3194,A350,1.59,3.9,Yes,6.03,4.53,No
3195,A380,2.97,9.82,No,4.66,6.13,No
3196,A380,7.0,0.81,Yes,4.7,9.7,No
3197,A350,6.66,3.39,No,9.45,8.22,No
3198,B737,4.5,5.81,Yes,3.67,2.25,Yes
3199,B737,3.66,1.53,Yes,8.79,6.08,No
3200,B787,8.91,3.56,No,0.48,9.63,No
3201,A350,8.46,1.18,Yes,2.57,2.61,No
3202,A380,6.31,7.12,Yes,5.32,2.64,No
3203,B737,8.94,0.11,Yes,6.79,3.41,Yes
3204,A350,6.35,3.97,No,6.44,0.64,Yes
3205,A320,7.44,3.79,Yes,4.12,5.01,No
3206,A380,5.55,4.58,Yes,8.65,9.79,No
3207,A350,2.27,0.45,Yes,1.13,6.8,Yes
3208,A380,7.75,2.59,Yes,9.63,7.0,Yes
3209,B787,9.22,8.98,Yes,4.17,5.38,No
3210,A320,7.18,4.33,Yes,9.94,1.47,No
3211,A380,7.96,7.37,Yes,5.0,7.67,Yes
3212,A380,2.93,5.51,Yes,4.33,7.64,No
3213,A350,4.59,6.24,No,4.83,1.77,Yes
3214,B737,3.32,4.28,Yes,8.45,0.82,Yes
3215,A380,4.71,3.58,No,2.05,4.32,No
3216,B737,0.52,7.84,Yes,0.55,5.32,Yes
3217,B787,0.47,2.92,No,4.97,5.65,No
3218,A350,4.65,5.12,No,9.31,4.49,Yes
3219,B787,4.38,5.4,No,1.6,7.88,No
3220,A320,3.34,5.66,No,6.01,3.44,Yes
3221,B787,7.4,3.77,No,2.07,6.66,Yes
3222,B787,0.32,8.99,Yes,3.07,0.23,No
3223,A320,8.93,5.75,Yes,8.68,1.02,No
3224,B737,0.85,3.24,No,3.05,3.15,No
3225,B787,7.15,2.22,Yes,3.27,0.97,No
3226,A380,7.05,4.68,No,8.46,3.68,Yes
3227,A380,6.7,1.26,No,8.48,9.26,No
3228,B737,7.39,4.05,Yes,8.7,1.15,Yes
3229,B737,7.72,4.43,No,9.87,4.54,Yes
3230,A350,2.97,3.84,No,7.22,3.01,No
3231,A320,8.35,5.52,Yes,4.77,5.36,Yes
3232,A320,6.34,2.58,No,8.52,0.05,No
3233,A380,4.96,7.52,No,1.0,0.65,Yes
3234,A350,1.14,6.07,Yes,4.98,2.13,Yes
3235,A380,9.64,7.94,Yes,4.48,6.57,No
3236,B737,8.17,9.66,Yes,0.61,7.03,Yes
3237,B737,4.06,1.22,Yes,3.39,1.89,Yes
3238,B737,3.08,0.8,No,9.23,9.0,No
3239,A320,9.92,0.35,Yes,8.64,5.73,No
3240,A380,0.68,6.17,Yes,8.81,6.06,No
3241,B737,8.44,1.81,No,8.99,1.34,No
3242,B737,7.78,1.63,Yes,2.44,3.2,Yes
3243,B737,4.11,8.23,Yes,5.16,4.83,Yes
3244,B787,4.89,9.45,Yes,5.16,5.56,No
3245,A320,2.48,4.25,No,2.67,1.66,No
3246,A380,9.5,4.02,No,9.27,3.21,No
3247,B787,6.54,9.25,Yes,3.64,4.88,Yes
3248,A350,0.85,7.18,Yes,4.66,6.68,No
3249,B737,2.02,3.08,Yes,8.61,7.78,No
3250,A320,4.87,1.01,No,5.44,0.51,No
3251,A380,7.8,8.36,No,5.67,4.17,Yes
3252,A350,8.37,5.97,No,5.92,7.56,No
3253,B737,5.15,2.34,Yes,0.82,4.67,No
3254,A350,0.84,1.96,Yes,1.72,7.19,Yes
3255,A320,9.44,0.48,Yes,8.23,9.47,No
3256,A380,5.31,3.18,Yes,8.1,6.52,No
3257,A380,1.14,7.35,No,2.2,8.58,No
3258,A320,2.4,2.68,No,6.56,4.71,No
3259,A380,4.92,6.22,No,9.86,5.31,Yes
3260,B737,2.86,3.21,No,3.44,4.72,Yes
3261,B737,6.95,6.63,Yes,7.66,4.0,Yes
3262,A350,3.4,0.21,Yes,1.01,5.95,No
3263,B737,6.79,7.81,Yes,4.81,2.61,No
3264,A350,7.57,9.84,No,7.83,2.27,No
3265,A380,7.4,8.65,No,3.37,7.34,Yes
3266,A380,0.81,8.84,No,8.81,1.97,Yes
3267,A380,1.47,8.77,No,3.29,3.63,Yes
3268,A320,5.62,6.54,Yes,5.08,0.08,Yes
3269,A380,7.01,8.4,Yes,1.57,4.55,Yes
3270,A320,5.14,8.42,Yes,0.68,4.32,No
3271,B787,3.15,10.0,No,3.88,7.03,Yes
3272,B737,3.78,5.74,Yes,2.45,7.27,Yes
3273,A320,7.22,4.94,Yes,0.97,0.34,Yes
3274,A350,5.7,4.4,No,5.7,8.33,Yes
3275,B787,0.19,8.68,No,5.33,8.76,No
3276,A350,0.83,7.02,Yes,9.37,3.6,Yes
3277,A380,5.5,9.64,No,1.01,9.11,No
3278,A320,6.89,4.98,Yes,6.69,6.55,Yes
3279,A350,8.05,5.98,No,8.35,8.01,Yes
3280,A380,3.99,8.03,No,5.49,1.17,No
3281,A320,5.34,4.62,No,6.69,3.34,No
3282,B737,9.47,8.74,Yes,4.87,2.68,Yes
3283,A350,1.16,0.49,Yes,7.68,2.08,No
3284,A350,6.86,0.35,No,5.78,2.75,No
3285,A320,1.88,4.13,Yes,5.59,3.87,Yes
3286,A320,5.47,8.0,Yes,8.16,7.61,No
3287,B787,2.15,0.44,Yes,1.08,1.27,No
3288,A350,0.3,4.0,No,7.26,3.64,Yes
3289,B787,0.87,5.59,No,5.81,7.12,No
3290,B737,9.17,5.2,No,2.2,2.44,Yes
3291,B787,5.04,3.79,Yes,3.64,1.57,Yes
3292,B787,5.49,2.63,No,2.49,2.59,Yes
3293,A380,5.61,9.2,Yes,8.6,6.05,No
3294,A350,9.17,3.73,No,7.13,1.49,No
3295,A320,8.83,7.19,No,2.5,4.85,Yes
3296,A320,1.95,5.83,Yes,0.08,3.61,Yes
3297,A350,3.06,6.49,No,2.24,5.98,Yes
3298,A350,7.17,3.68,Yes,4.35,9.55,No
3299,A380,8.91,2.45,No,5.94,6.87,Yes
3300,A380,8.94,4.46,No,2.03,0.57,Yes
3301,A350,7.87,4.92,No,6.64,4.99,No
3302,B787,7.34,1.69,Yes,7.26,9.02,Yes
3303,A320,8.8,6.96,Yes,3.47,6.11,Yes
3304,A380,3.94,0.03,No,5.55,7.49,No
3305,B737,2.12,2.34,Yes,6.34,4.99,No
3306,A380,4.17,3.15,Yes,8.93,2.5,No
3307,A350,2.72,5.26,No,5.2,4.51,Yes
3308,A320,0.94,8.56,No,7.08,2.61,No
3309,B737,3.91,6.59,No,0.86,8.44,No
3310,B787,8.3,8.69,Yes,9.09,4.5,No
3311,A350,7.73,1.07,Yes,1.79,5.19,No
3312,A350,5.45,6.94,Yes,0.67,0.54,Yes
3313,B737,1.35,6.71,No,7.83,3.69,No
3314,A380,3.53,2.63,Yes,4.05,6.41,No
3315,B737,8.53,3.52,Yes,7.83,4.18,No
3316,B737,2.41,6.11,No,0.86,2.97,No
3317,B787,1.97,1.32,No,1.72,8.64,Yes
3318,A350,6.93,4.56,Yes,9.15,2.6,Yes
3319,B787,8.47,7.42,Yes,4.4,7.52,Yes
3320,A380,3.56,0.87,Yes,2.44,7.77,Yes
3321,B737,7.02,9.04,Yes,5.23,3.92,Yes
3322,B787,3.67,0.31,Yes,4.39,1.95,Yes
3323,B737,3.37,4.81,Yes,3.01,5.98,No
3324,A320,3.27,3.27,Yes,8.64,4.62,Yes
3325,A320,9.43,0.07,Yes,3.34,9.23,Yes
3326,B787,1.88,4.51,No,9.6,6.57,Yes
3327,A350,9.26,6.62,No,6.04,1.31,No
3328,A380,2.63,6.16,No,6.12,4.13,No
3329,A320,4.77,0.96,Yes,5.35,5.2,No
3330,A380,0.47,2.97,No,0.89,8.27,Yes
3331,B737,7.29,9.04,No,8.38,3.2,Yes
3332,B787,2.74,5.09,No,8.57,7.54,No
3333,B787,5.08,9.93,No,0.01,4.07,Yes
3334,B787,6.54,6.61,No,4.66,3.05,Yes
3335,A380,1.72,1.04,No,7.11,6.52,No
3336,B787,5.03,2.84,No,8.95,6.16,No
3337,A320,8.99,9.3,Yes,6.68,1.07,No
3338,A350,4.7,8.19,Yes,5.24,0.68,Yes
3339,A380,8.23,7.3,No,7.7,5.89,No
3340,B737,4.35,8.97,No,8.7,1.95,No
3341,A320,4.24,2.91,No,2.2,5.08,Yes
3342,A320,6.03,2.76,Yes,1.47,4.58,No
3343,B787,0.71,8.77,Yes,8.64,2.45,Yes
3344,A320,9.27,1.88,No,4.64,4.72,Yes
3345,B787,4.68,1.14,Yes,5.37,2.28,No
3346,A350,1.18,6.59,Yes,1.94,7.44,Yes
3347,A350,9.77,5.13,No,8.85,2.72,Yes
3348,B787,5.41,4.34,No,8.56,2.42,Yes
3349,B737,6.51,1.82,Yes,7.85,8.43,No
3350,B737,2.57,6.39,Yes,6.99,9.74,Yes
3351,A380,5.51,9.38,Yes,4.98,4.59,Yes
3352,B787,6.31,5.37,Yes,0.97,5.51,No
3353,B787,8.13,1.92,Yes,9.6,0.98,Yes
3354,A320,8.8,2.39,No,1.81,5.76,Yes
3355,B737,4.08,2.07,No,4.82,2.12,Yes
3356,A380,8.14,6.7,Yes,2.98,4.96,No
3357,A350,4.78,3.37,No,1.11,2.69,Yes
3358,A350,6.29,9.29,No,2.67,4.56,No
3359,A350,4.7,9.57,No,6.72,8.57,Yes
3360,A350,2.53,6.81,Yes,4.97,7.72,No
3361,A380,0.3,6.97,No,2.33,7.67,No
3362,B737,2.13,9.11,Yes,4.02,7.74,Yes
3363,B737,8.74,7.5,Yes,1.8,0.63,No
3364,A350,7.93,5.53,No,8.7,2.79,Yes
3365,A380,2.05,3.77,No,5.3,9.43,Yes
3366,A380,8.24,9.99,Yes,9.6,1.35,Yes
3367,A380,9.19,2.86,No,6.44,8.59,Yes
3368,B737,0.57,1.62,Yes,2.73,9.41,Yes
3369,A320,4.01,3.91,Yes,0.38,4.98,Yes
3370,A320,1.97,7.8,No,4.06,9.44,Yes
3371,B737,6.2,9.49,Yes,5.8,3.72,Yes
3372,B737,0.55,6.62,No,1.35,5.48,No
3373,A350,1.08,8.58,Yes,8.0,2.26,Yes
3374,A380,0.16,5.37,No,8.95,9.23,Yes
3375,B787,3.87,4.11,Yes,1.23,6.92,No
3376,A320,4.22,0.55,No,8.57,4.07,Yes
3377,A350,1.44,4.5,Yes,1.34,8.52,Yes
3378,A320,9.17,9.21,Yes,0.63,2.89,Yes
3379,A320,6.91,2.11,No,8.63,4.75,No
3380,B737,0.15,6.34,No,4.72,6.48,Yes
3381,B737,4.61,6.51,Yes,3.21,1.12,No
3382,B787,7.99,2.25,No,4.0,3.82,No
3383,A350,2.71,6.22,Yes,6.62,5.4,No
3384,A380,4.57,0.6,No,2.94,5.54,No
3385,A350,7.83,9.98,No,4.0,3.2,Yes
3386,A380,6.05,3.31,Yes,6.65,0.31,No
3387,A320,8.52,6.09,Yes,7.43,6.28,No
3388,B737,6.21,1.29,No,2.06,8.41,No
3389,A380,3.07,2.65,No,3.91,2.99,No
3390,A320,1.36,9.14,Yes,9.32,6.81,No
3391,B787,1.54,6.37,Yes,2.0,4.7,No
3392,A320,4.67,7.8,No,6.09,3.99,Yes
3393,A320,0.4,7.38,Yes,1.65,1.44,No
3394,A380,6.39,5.49,Yes,0.9,5.16,No
3395,A320,6.74,6.29,No,3.52,9.58,Yes
3396,B787,9.27,3.98,Yes,5.46,5.85,Yes
3397,B737,2.54,3.8,Yes,0.55,8.89,No
3398,A380,6.42,0.02,Yes,1.54,2.94,No
3399,B737,1.98,0.17,Yes,8.97,1.57,No
3400,A350,3.98,0.78,No,6.92,9.92,Yes
3401,B787,6.45,2.48,Yes,1.0,2.2,No
3402,A380,9.56,7.03,No,7.35,6.06,No
