FlightID,AircraftType,FuelPlanned,FuelActual,RouteAdherence,PerformanceRating,GoAround,WeatherConditions,PilotEfficiency,OptimizedOperation
2755,A350,0.6,4.41,7.98,1.44,Yes,Snow,6.26,Yes
2756,A380,8.13,1.29,8.25,7.2,No,Snow,0.07,Yes
2757,A350,5.53,0.06,4.64,9.18,Yes,Clear,1.48,Yes
2758,A380,1.57,7.92,6.03,7.31,Yes,Thunderstorm,1.38,No
2759,A350,2.68,8.47,2.79,1.38,No,Thunderstorm,8.12,Yes
2760,B737,3.44,9.21,7.84,2.2,Yes,Rain,6.46,Yes
2761,A320,6.39,9.56,3.64,2.31,No,Fog,0.74,Yes
2762,A350,3.29,2.25,7.1,6.56,Yes,Fog,9.86,Yes
2763,A350,5.7,0.76,4.06,6.46,No,Fog,5.53,No
2764,A380,3.89,3.42,5.66,1.63,No,Thunderstorm,8.27,No
2765,A350,8.53,9.39,6.27,0.35,No,Fog,8.38,Yes
2766,B737,0.88,8.42,0.19,9.2,Yes,Snow,7.29,Yes
2767,A380,4.71,8.94,4.44,6.88,No,Fog,1.07,Yes
2768,B737,7.78,9.13,7.88,6.05,No,Snow,4.89,No
2769,B787,6.35,8.41,3.29,9.32,No,Snow,4.06,No
2770,B787,9.15,0.83,2.76,0.23,No,Rain,6.42,No
2771,A350,8.98,3.72,9.58,6.74,No,Clear,7.08,No
2772,B787,3.32,3.12,0.87,1.3,Yes,Thunderstorm,2.31,Yes
2773,B787,9.97,0.46,9.82,2.4,No,Fog,3.17,No
2774,A350,5.08,0.78,6.48,9.93,Yes,Thunderstorm,2.36,No
2775,A350,3.31,3.77,9.17,4.93,Yes,Clear,5.97,No
2776,A350,9.07,6.62,3.8,9.17,No,Snow,2.48,Yes
2777,B737,5.06,5.74,8.33,8.19,No,Clear,8.05,Yes
2778,A350,1.09,2.58,5.9,3.97,No,Snow,9.45,Yes
2779,B787,5.51,9.9,6.95,2.05,Yes,Clear,4.34,No
2780,B787,0.33,1.55,4.78,0.28,Yes,Rain,0.06,Yes
2781,B787,1.51,7.67,6.5,2.53,No,Snow,2.64,Yes
2782,A380,3.7,6.54,7.12,6.27,No,Fog,6.17,No
2783,A320,7.75,4.12,3.06,3.74,No,Rain,7.82,No
2784,A350,5.17,3.07,7.9,7.05,Yes,Clear,4.21,No
2785,A350,3.13,3.78,7.06,3.24,No,Snow,7.3,Yes
2786,A350,2.49,3.03,9.81,1.78,Yes,Snow,7.62,No
2787,A380,3.72,4.59,0.4,4.24,No,Snow,6.38,No
2788,B737,8.74,1.38,7.49,8.9,No,Thunderstorm,9.57,Yes
2789,B787,3.35,0.36,8.07,4.66,No,Thunderstorm,7.03,No
2790,A380,8.53,8.41,2.64,5.44,Yes,Snow,0.04,Yes
2791,B737,7.0,4.21,5.9,5.24,Yes,Snow,4.8,Yes
2792,B737,3.97,9.09,9.2,3.65,No,Fog,9.28,Yes
2793,A350,8.93,7.5,0.25,9.82,Yes,Rain,7.99,No
2794,A350,2.59,1.69,0.64,9.15,No,Rain,7.95,Yes
2795,B787,0.98,3.4,8.7,0.19,No,Fog,9.22,Yes
2796,A380,6.92,7.66,5.61,7.47,No,Fog,5.47,No
2797,B787,0.55,1.83,1.13,2.99,No,Rain,9.8,Yes
2798,A380,3.41,4.67,2.37,2.68,Yes,Snow,5.63,No
2799,B737,0.14,8.18,8.2,0.27,No,Rain,5.92,Yes
2800,A350,0.1,1.5,7.61,2.49,No,Thunderstorm,6.58,Yes
2801,A320,6.61,6.33,6.98,9.94,No,Fog,3.19,Yes
2802,A320,5.79,0.12,0.44,7.65,No,Snow,5.96,No
2803,A350,3.74,2.73,7.86,9.57,Yes,Thunderstorm,2.35,No
2804,A380,2.81,6.19,8.41,3.76,Yes,Clear,4.16,No
2805,A350,5.67,4.71,0.44,0.56,No,Rain,7.58,No
2806,B737,4.29,0.5,3.36,5.73,Yes,Thunderstorm,8.32,Yes
2807,A320,2.75,8.9,6.73,5.82,Yes,Thunderstorm,2.09,Yes
2808,A350,2.23,0.78,4.17,0.71,Yes,Snow,9.48,Yes
2809,A380,9.63,7.18,7.42,5.22,Yes,Clear,8.0,Yes
2810,B787,6.17,7.02,8.84,0.86,Yes,Thunderstorm,9.71,No
2811,A320,0.42,2.56,0.47,3.3,Yes,Fog,6.42,Yes
2812,B787,9.54,0.09,6.95,0.17,No,Snow,6.72,No
2813,A380,3.02,1.54,2.25,9.02,Yes,Fog,1.09,No
2814,B737,0.56,9.83,7.5,3.63,No,Snow,6.16,Yes
2815,B737,1.43,2.27,1.82,4.45,Yes,Clear,9.76,Yes
2816,B787,4.78,7.62,9.75,0.43,No,Snow,8.63,No
2817,A320,7.13,5.97,5.25,6.77,Yes,Rain,1.15,No
2818,A320,0.01,8.83,3.48,8.16,No,Snow,3.68,No
2819,A320,2.45,6.9,7.82,6.36,No,Fog,4.67,Yes
2820,B737,9.3,4.55,3.9,0.3,No,Snow,3.67,No
2821,B787,9.65,9.4,7.59,6.29,No,Clear,5.29,No
2822,A350,0.85,1.54,7.8,1.06,Yes,Snow,5.93,No
2823,A380,4.33,5.23,4.52,8.35,No,Fog,2.54,No
2824,B737,0.66,2.38,8.6,5.6,No,Snow,6.76,Yes
2825,A350,7.6,7.18,7.25,2.35,Yes,Fog,7.39,Yes
2826,A350,4.88,6.19,9.84,1.6,Yes,Clear,3.78,No
2827,B737,3.62,7.2,6.69,1.52,No,Fog,2.0,Yes
2828,A320,6.13,0.44,3.53,0.41,No,Thunderstorm,6.15,Yes
2829,A380,1.92,8.0,5.31,2.0,No,Snow,3.21,Yes
2830,A350,7.88,3.6,3.4,5.85,No,Snow,3.92,No
2831,B787,7.33,4.17,1.56,5.77,Yes,Thunderstorm,9.88,Yes
2832,B737,1.75,5.85,4.93,1.56,Yes,Rain,2.64,Yes
2833,A380,6.05,8.01,7.78,6.76,No,Fog,5.52,Yes
2834,B787,4.48,0.81,4.57,1.59,No,Thunderstorm,4.17,No
2835,A320,2.04,4.73,2.97,9.15,No,Rain,3.79,No
2836,A320,0.38,6.42,8.5,9.66,No,Thunderstorm,7.27,Yes
2837,B787,1.72,7.67,5.27,3.77,Yes,Rain,9.29,No
2838,B787,8.51,9.9,0.81,8.38,No,Fog,1.98,Yes
2839,A320,1.23,6.38,3.23,7.65,No,Fog,3.34,No
2840,A320,1.57,4.95,0.34,4.05,Yes,Fog,8.07,No
2841,A350,0.61,6.94,8.64,0.92,No,Clear,4.7,No
2842,A380,2.99,6.38,0.6,1.75,Yes,Thunderstorm,7.68,Yes
2843,B737,6.81,3.7,3.18,9.01,No,Clear,1.16,No
2844,B737,1.42,5.19,0.67,5.16,Yes,Rain,0.18,No
2845,A350,9.7,2.2,5.65,6.38,Yes,Fog,3.18,Yes
2846,A320,0.44,0.14,8.59,5.86,Yes,Clear,0.05,No
2847,B737,5.44,7.7,7.38,8.0,Yes,Fog,0.09,Yes
2848,A380,7.58,8.27,3.69,0.91,Yes,Thunderstorm,1.3,No
2849,B737,7.2,9.17,5.81,4.11,Yes,Clear,1.24,Yes
2850,B787,3.27,4.85,2.22,5.67,No,Fog,0.81,No
2851,A320,9.25,2.59,5.88,8.17,Yes,Rain,0.6,Yes
2852,A380,9.15,2.07,9.38,8.08,No,Fog,4.19,No
2853,B787,8.18,2.16,9.53,6.06,Yes,Clear,7.06,No
2854,B787,4.62,9.52,6.47,9.46,Yes,Fog,0.47,Yes
2855,A350,7.85,3.05,3.9,6.7,Yes,Rain,0.08,No
2856,A320,8.38,6.43,6.36,9.34,No,Snow,6.06,Yes
2857,B787,0.76,7.22,4.58,6.13,Yes,Snow,6.13,No
2858,A320,5.3,0.22,5.91,1.94,Yes,Clear,4.74,No
2859,A350,6.2,7.52,8.51,7.33,Yes,Fog,9.72,Yes
2860,A380,8.34,2.35,1.56,4.57,Yes,Snow,9.14,No
2861,B787,9.71,6.77,4.7,1.84,No,Rain,3.72,Yes
2862,A380,0.97,4.11,5.0,6.57,Yes,Thunderstorm,1.32,No
2863,A350,2.1,5.41,7.36,0.44,No,Fog,9.57,No
2864,A320,7.94,2.17,1.86,8.64,No,Rain,4.41,No
2865,A350,4.86,8.38,7.89,0.42,Yes,Clear,6.86,No
2866,A350,5.71,6.21,1.95,3.03,Yes,Thunderstorm,2.71,Yes
2867,A350,2.74,7.12,8.81,3.46,Yes,Snow,1.08,No
2868,A350,4.51,6.13,8.63,2.04,No,Rain,3.82,Yes
2869,B737,0.59,9.02,4.56,9.68,No,Rain,9.22,No
2870,A380,1.24,5.91,6.63,9.86,No,Fog,8.75,Yes
2871,A350,4.23,4.73,6.12,4.8,No,Thunderstorm,6.0,No
2872,B737,0.06,6.26,5.93,7.9,No,Rain,3.48,Yes
2873,A320,9.39,6.03,2.44,3.86,No,Thunderstorm,2.22,Yes
2874,B787,4.44,6.97,9.09,6.8,Yes,Rain,8.06,No
2875,B787,5.84,2.65,9.85,5.54,No,Thunderstorm,6.44,Yes
2876,A380,8.56,2.89,7.8,0.36,No,Snow,4.72,No
2877,A380,1.99,9.44,7.96,8.18,Yes,Clear,2.27,Yes
2878,A380,0.05,1.9,0.94,2.1,No,Snow,4.55,No
2879,B737,2.45,4.99,6.77,1.47,Yes,Clear,2.96,No
2880,A350,5.65,4.27,5.08,2.1,Yes,Snow,4.16,No
2881,A350,2.55,4.01,6.73,0.28,Yes,Snow,3.12,No
2882,A380,6.72,1.25,1.14,8.27,No,Clear,6.76,No
2883,A380,2.89,7.46,8.18,3.1,Yes,Clear,4.23,Yes
2884,A380,4.67,4.86,8.03,5.13,Yes,Clear,5.3,Yes
2885,A320,3.17,6.81,0.02,2.56,No,Snow,5.48,No
2886,A320,7.79,6.76,6.41,9.71,Yes,Rain,1.62,Yes
2887,A380,0.76,4.1,3.21,3.43,No,Snow,8.83,No
2888,A320,4.7,2.08,2.96,9.47,No,Rain,7.03,No
2889,A380,4.43,2.55,4.05,1.09,No,Thunderstorm,0.55,Yes
2890,A380,5.81,0.99,4.4,5.96,Yes,Rain,9.48,No
2891,B737,5.19,1.22,9.08,6.99,Yes,Fog,2.5,No
2892,A380,4.21,8.8,8.06,8.96,Yes,Thunderstorm,4.47,No
2893,B737,7.96,3.18,3.78,2.81,No,Rain,9.17,Yes
2894,A380,4.63,1.72,1.21,3.44,Yes,Snow,0.94,Yes
2895,B737,6.83,1.03,7.71,6.25,Yes,Fog,4.35,No
2896,B737,0.2,4.07,6.17,4.64,No,Rain,1.07,Yes
2897,A320,1.62,8.26,6.79,6.85,Yes,Thunderstorm,7.32,Yes
2898,A380,7.49,9.41,1.59,7.43,Yes,Rain,4.49,No
2899,A350,0.83,4.79,6.98,8.78,No,Thunderstorm,5.95,Yes
2900,A320,2.08,5.71,0.04,0.1,No,Rain,7.22,Yes
2901,B787,5.7,0.55,9.92,5.76,Yes,Snow,6.98,Yes
2902,B787,7.02,0.18,8.14,2.8,Yes,Thunderstorm,2.81,No
2903,B737,1.17,6.94,4.38,7.22,Yes,Rain,1.15,Yes
2904,A320,8.22,9.34,8.3,4.94,No,Snow,6.17,No
2905,A380,2.63,0.0,0.69,9.24,No,Clear,5.44,Yes
2906,B737,4.54,2.59,1.07,2.67,No,Rain,3.9,No
2907,A380,5.38,5.37,4.42,5.88,No,Rain,5.22,Yes
2908,A350,9.78,8.3,2.46,3.38,Yes,Fog,8.96,No
2909,B737,0.36,1.74,9.68,5.42,No,Clear,9.95,Yes
2910,A380,9.31,4.61,6.64,2.18,Yes,Clear,8.86,Yes
2911,B737,5.62,1.87,8.85,0.23,No,Thunderstorm,3.37,Yes
2912,B787,4.94,3.4,4.1,3.3,No,Clear,3.04,No
2913,A320,9.09,7.66,3.37,5.16,No,Clear,4.65,Yes
2914,A350,4.5,5.06,9.85,6.99,Yes,Fog,9.67,Yes
2915,A350,8.52,2.59,0.53,3.43,Yes,Clear,9.15,No
2916,A380,3.11,8.62,5.14,4.56,No,Fog,5.64,No
2917,B737,6.32,2.83,3.41,3.6,No,Thunderstorm,0.58,Yes
2918,A320,9.84,0.42,8.98,7.96,No,Fog,4.64,No
2919,B787,7.58,6.55,1.19,7.82,No,Clear,3.06,Yes
2920,A320,1.51,9.77,4.28,2.62,Yes,Snow,7.31,Yes
2921,A350,2.61,5.36,4.26,3.45,Yes,Fog,9.89,No
2922,A350,2.6,2.78,2.58,8.74,Yes,Clear,6.43,Yes
2923,B737,7.45,8.62,2.63,4.87,Yes,Clear,3.08,Yes
2924,B737,9.37,4.74,7.83,1.15,No,Fog,2.39,Yes
2925,A320,2.61,1.92,9.45,0.42,Yes,Fog,1.41,No
2926,A350,1.81,3.46,5.83,8.98,Yes,Clear,8.33,Yes
2927,A350,1.18,0.39,1.0,0.56,No,Thunderstorm,1.59,No
2928,A380,5.77,2.89,0.85,2.89,No,Rain,9.13,No
2929,A380,7.06,0.9,6.51,8.35,No,Thunderstorm,4.27,No
2930,A320,7.4,9.11,1.3,7.57,No,Thunderstorm,0.55,No
2931,B737,8.43,5.69,5.98,0.58,No,Snow,2.14,No
2932,B737,7.62,9.1,0.82,6.48,Yes,Clear,8.25,No
2933,A350,3.97,6.72,1.22,6.82,Yes,Clear,6.96,No
2934,A380,7.25,8.89,9.7,1.33,No,Clear,9.27,No
2935,B737,2.27,3.43,7.0,0.64,Yes,Snow,7.71,No
2936,B737,9.24,2.93,2.68,2.22,No,Rain,2.65,Yes
2937,A350,0.26,4.61,9.48,0.1,Yes,Fog,0.72,Yes
2938,B787,0.48,2.03,0.98,4.85,Yes,Rain,3.88,No
2939,A320,7.26,4.77,8.63,3.34,Yes,Rain,4.9,Yes
2940,B737,7.4,8.38,4.69,7.24,No,Rain,4.83,Yes
2941,A380,3.01,9.86,8.85,9.92,Yes,Rain,7.27,No
2942,A380,6.56,5.46,1.5,8.16,Yes,Thunderstorm,0.46,Yes
2943,A320,6.17,6.32,5.3,2.57,No,Fog,0.52,Yes
2944,A350,2.92,5.24,8.86,1.64,Yes,Rain,0.61,Yes
2945,A320,6.38,6.27,1.48,9.76,Yes,Snow,8.35,Yes
2946,B787,8.8,3.49,8.3,0.52,Yes,Snow,1.13,Yes
2947,B737,6.44,6.01,0.03,1.09,Yes,Rain,1.7,No
2948,A320,4.22,6.91,2.55,8.73,Yes,Clear,5.26,Yes
2949,A320,5.86,2.81,7.19,9.43,Yes,Thunderstorm,4.49,Yes
2950,B787,5.62,4.35,3.69,0.28,No,Fog,1.24,No
2951,A350,7.78,1.32,6.64,9.58,Yes,Thunderstorm,2.92,No
2952,A320,4.75,5.51,0.41,9.04,Yes,Fog,4.12,No
2953,A350,7.59,0.6,2.76,2.07,No,Fog,1.29,No
2954,B787,5.45,8.65,7.63,5.46,Yes,Clear,0.95,Yes
2955,A380,4.73,5.99,1.87,1.2,Yes,Snow,3.28,Yes
2956,A320,9.79,7.64,3.56,4.56,Yes,Rain,4.98,Yes
2957,A380,2.95,7.86,7.32,3.11,Yes,Fog,9.79,No
2958,A350,4.01,2.5,5.41,5.5,No,Clear,4.78,No
2959,B737,5.85,8.54,5.27,3.1,No,Snow,7.04,No
2960,B737,2.71,7.71,7.46,9.04,No,Rain,8.69,Yes
2961,B737,8.41,3.0,8.06,0.43,Yes,Fog,1.33,No
2962,B787,6.4,4.92,4.88,0.15,No,Fog,6.07,No
2963,B787,6.23,1.39,8.34,9.09,Yes,Fog,3.98,Yes
2964,A320,6.39,7.59,1.86,8.89,Yes,Snow,7.59,Yes
2965,A380,4.41,3.26,7.12,4.59,No,Rain,8.9,Yes
2966,B787,9.3,2.12,4.98,1.5,No,Snow,9.87,Yes
2967,B737,3.37,4.84,1.64,0.32,No,Clear,6.58,Yes
2968,B787,5.88,7.76,4.31,7.06,No,Thunderstorm,4.25,Yes
2969,B737,7.54,7.71,9.66,6.88,No,Rain,7.35,No
2970,A350,6.07,1.05,7.82,9.91,No,Clear,9.05,Yes
2971,B787,7.32,1.33,3.11,2.71,No,Fog,0.56,No
2972,B737,4.81,0.29,4.68,4.38,No,Rain,4.41,Yes
2973,A350,0.66,2.37,8.62,2.93,No,Fog,8.92,Yes
2974,A320,4.82,3.81,7.92,7.84,No,Thunderstorm,6.18,Yes
2975,A320,1.86,2.94,1.59,2.13,Yes,Fog,9.73,No
2976,A350,8.66,4.31,8.81,0.06,No,Thunderstorm,9.82,No
2977,A320,6.25,1.03,5.58,5.34,No,Thunderstorm,2.58,No
2978,B787,8.88,0.56,2.34,0.24,No,Thunderstorm,7.47,No
2979,B787,7.5,8.67,3.46,5.57,Yes,Fog,2.8,Yes
2980,A380,2.99,4.07,2.21,7.99,Yes,Clear,0.28,Yes
2981,B737,2.02,0.05,4.55,1.54,Yes,Fog,9.75,No
2982,B787,4.44,6.68,2.69,4.95,No,Rain,7.65,No
2983,B787,1.52,5.65,4.04,5.27,No,Fog,9.12,No
2984,A320,4.16,3.3,0.25,7.83,No,Thunderstorm,0.87,Yes
2985,A350,7.54,9.1,9.34,9.03,No,Snow,3.63,No
2986,A350,9.04,7.45,0.45,1.36,Yes,Snow,4.11,Yes
2987,A350,5.33,1.83,2.83,1.13,Yes,Clear,0.02,No
2988,B787,6.46,7.38,5.43,4.06,No,Snow,7.23,No
2989,A380,9.92,3.64,3.86,2.66,Yes,Rain,6.69,No
2990,A320,7.59,1.97,8.98,0.79,Yes,Rain,0.3,No
2991,B737,7.07,3.3,4.1,8.75,No,Thunderstorm,0.46,No
2992,A320,1.68,1.64,3.81,7.09,Yes,Snow,4.91,No
2993,B737,8.17,2.3,1.55,4.79,No,Clear,3.51,No
2994,B737,4.21,4.01,6.33,4.51,No,Thunderstorm,7.89,Yes
2995,A380,3.26,4.39,5.65,6.28,Yes,Thunderstorm,4.95,No
2996,B737,8.59,6.15,4.73,2.61,No,Thunderstorm,4.79,Yes
2997,B737,2.71,0.92,7.19,3.93,No,Rain,5.65,Yes
2998,A320,2.21,5.78,0.49,8.18,Yes,Fog,5.75,Yes
2999,A320,8.46,0.76,6.7,5.84,No,Rain,8.19,No
3000,A350,2.9,9.11,3.8,4.84,No,Clear,6.14,No
3001,B737,7.65,5.1,2.57,0.11,Yes,Rain,8.61,No
3002,A350,6.01,7.3,0.15,9.73,No,Snow,8.92,Yes
3003,B787,5.84,2.74,3.81,2.91,Yes,Thunderstorm,2.7,No
3004,A320,0.44,4.7,2.69,6.16,No,Snow,2.08,No
3005,A380,0.56,5.5,4.47,5.48,Yes,Fog,4.28,Yes
3006,B737,8.94,3.48,9.85,9.16,No,Clear,8.85,No
3007,B787,1.8,9.95,7.71,3.3,No,Fog,4.02,Yes
3008,B737,8.6,3.05,3.17,0.66,No,Thunderstorm,0.71,Yes
3009,B787,4.48,6.85,1.86,0.9,No,Fog,2.32,Yes
3010,A320,4.21,9.65,6.91,9.93,No,Thunderstorm,8.9,Yes
3011,A350,7.7,5.74,5.3,9.89,No,Thunderstorm,4.91,No
3012,A350,0.23,0.3,4.22,5.19,Yes,Thunderstorm,1.95,Yes
3013,B737,3.31,9.2,4.35,4.83,Yes,Clear,2.87,No
3014,A380,8.59,6.16,8.01,1.66,Yes,Fog,4.12,Yes
3015,B787,0.85,9.96,1.6,9.33,Yes,Thunderstorm,5.86,Yes
3016,A320,9.69,8.3,5.43,2.31,No,Snow,2.47,No
3017,A320,6.79,1.9,3.53,1.46,No,Snow,4.01,Yes
3018,B737,6.15,4.16,6.56,0.08,No,Clear,9.06,Yes
3019,B787,3.28,2.65,9.38,8.25,No,Clear,4.57,No
3020,B737,4.62,1.97,2.48,8.02,No,Snow,3.16,No
3021,A380,2.19,4.07,7.55,5.37,No,Thunderstorm,2.89,Yes
3022,A350,6.38,4.31,0.72,1.95,Yes,Snow,1.6,Yes
3023,A350,8.68,4.83,2.15,9.72,Yes,Snow,8.47,No
3024,A350,1.67,9.66,9.22,9.52,Yes,Snow,5.34,No
3025,A380,6.63,4.56,7.64,8.08,No,Snow,4.26,Yes
3026,A380,3.21,6.08,6.95,1.32,No,Rain,1.24,Yes
3027,B737,7.3,0.82,4.35,3.37,No,Fog,0.59,No
3028,A320,8.61,4.46,3.78,8.91,No,Clear,9.73,No
3029,B787,5.53,5.48,5.27,9.1,Yes,Clear,5.9,No
3030,A320,6.11,3.65,2.94,6.66,No,Clear,7.83,No
3031,B787,6.8,5.44,6.92,8.7,No,Thunderstorm,0.42,Yes
3032,B737,3.02,8.64,5.16,6.06,No,Thunderstorm,6.67,Yes
3033,A320,9.79,4.14,0.39,6.93,Yes,Clear,3.51,No
3034,A350,2.36,3.13,1.33,3.59,Yes,Thunderstorm,2.58,No
3035,A350,9.82,9.65,7.71,8.94,Yes,Clear,6.42,No
3036,B787,5.59,6.74,7.37,9.04,Yes,Thunderstorm,8.52,No
3037,B737,6.1,4.56,7.6,1.95,No,Clear,5.46,No
3038,A320,3.08,1.95,6.06,2.91,Yes,Thunderstorm,7.66,Yes
3039,A350,9.44,5.71,7.79,7.85,No,Thunderstorm,1.0,No
3040,A350,8.1,6.93,0.87,6.03,No,Clear,5.75,No
3041,A380,1.2,8.65,0.68,5.36,No,Thunderstorm,2.77,Yes
3042,B787,3.96,0.56,4.41,8.17,No,Clear,0.81,Yes
3043,B737,6.69,3.0,2.84,6.08,Yes,Clear,9.26,Yes
3044,B787,5.78,4.62,5.58,8.05,Yes,Clear,0.67,No
3045,A380,0.73,2.54,9.1,1.5,Yes,Snow,3.8,Yes
3046,A350,3.1,3.97,0.04,2.26,Yes,Clear,3.44,Yes
3047,A350,1.64,5.57,1.5,6.52,Yes,Clear,7.27,No
3048,B787,4.11,4.08,9.16,4.3,No,Clear,4.69,Yes
3049,A320,1.54,2.89,8.23,3.12,Yes,Thunderstorm,3.58,Yes
3050,A350,8.72,2.25,6.46,1.79,Yes,Thunderstorm,5.21,No
3051,A320,0.52,5.8,3.5,6.96,Yes,Thunderstorm,7.62,No
3052,B737,4.29,3.41,8.97,8.91,Yes,Fog,1.26,No
3053,B737,7.9,7.15,7.01,4.74,No,Snow,9.59,No
3054,A320,7.34,2.46,8.67,7.12,No,Snow,2.54,Yes
3055,A380,4.09,0.22,7.32,6.02,Yes,Clear,0.05,Yes
3056,A350,2.71,3.81,8.32,9.87,Yes,Clear,7.58,No
3057,B787,4.84,9.66,7.93,0.9,No,Rain,2.57,Yes
3058,A380,9.36,2.59,9.0,1.29,Yes,Clear,4.21,Yes
3059,A320,9.2,8.87,8.26,2.02,No,Clear,3.93,Yes
3060,B787,6.22,3.55,5.62,7.34,No,Clear,3.31,Yes
3061,A320,2.23,6.9,6.73,8.06,No,Snow,1.48,No
3062,A350,4.71,6.47,6.11,3.57,No,Thunderstorm,1.08,Yes
3063,A320,5.95,1.65,8.4,7.27,No,Fog,1.17,Yes
3064,A380,8.2,2.89,1.67,6.17,Yes,Clear,2.43,Yes
3065,B787,8.69,1.54,4.32,9.47,No,Thunderstorm,5.05,No
3066,A320,5.76,9.65,0.84,2.42,Yes,Snow,8.17,Yes
3067,B737,3.85,3.5,6.59,1.43,No,Clear,5.66,No
3068,B737,1.61,9.15,7.15,5.92,Yes,Clear,2.91,No
3069,B737,3.16,9.73,0.74,4.45,No,Thunderstorm,3.59,No
3070,B737,0.48,1.09,4.93,9.6,Yes,Snow,6.34,Yes
3071,A350,4.63,7.68,9.82,2.47,No,Rain,6.08,Yes
3072,A350,5.28,7.34,0.9,2.01,Yes,Snow,7.99,Yes
3073,A320,8.09,0.72,5.26,3.81,Yes,Snow,7.1,Yes
3074,A320,9.42,8.73,0.96,6.85,No,Fog,8.38,Yes
3075,A350,0.41,2.67,3.16,2.76,Yes,Fog,8.52,Yes
3076,B787,8.67,4.99,9.5,2.5,Yes,Thunderstorm,9.72,Yes
3077,A380,1.09,5.22,2.01,6.57,No,Clear,4.79,Yes
3078,B737,4.1,6.0,1.42,2.06,Yes,Rain,4.56,Yes
3079,A320,8.35,6.36,4.2,2.79,Yes,Rain,3.6,Yes
3080,B737,9.81,4.92,1.01,4.62,Yes,Snow,4.64,No
3081,A350,5.05,1.49,6.29,4.3,Yes,Fog,1.75,No
3082,A380,9.2,6.74,9.72,4.72,No,Fog,5.01,No
3083,B737,3.56,1.15,7.15,0.06,Yes,Rain,0.26,Yes
3084,A320,7.54,4.06,2.13,4.92,No,Snow,5.22,Yes
3085,B737,0.56,5.51,8.75,8.82,No,Thunderstorm,5.6,No
3086,A350,0.38,4.66,7.5,8.69,Yes,Snow,7.12,No
3087,A350,4.41,7.54,9.7,3.52,Yes,Rain,1.01,Yes
3088,B787,2.52,8.41,9.05,7.44,No,Thunderstorm,2.48,No
3089,A350,6.95,4.08,0.96,1.79,No,Rain,3.3,No
3090,A320,6.6,1.42,9.98,0.13,No,Snow,8.83,No
3091,B787,4.63,3.99,8.06,4.49,Yes,Rain,0.81,No
3092,A380,7.9,6.0,7.47,7.75,Yes,Thunderstorm,3.39,Yes
3093,A380,5.3,1.82,2.74,4.23,Yes,Fog,8.19,Yes
3094,B787,2.64,1.67,2.41,7.32,Yes,Clear,8.26,No
3095,B737,6.29,3.73,9.18,9.58,Yes,Thunderstorm,9.78,Yes
3096,A320,3.58,4.85,4.76,7.1,No,Snow,1.76,No
3097,B787,6.53,1.25,8.5,0.53,Yes,Clear,7.75,Yes
3098,A320,1.52,9.01,4.09,6.22,Yes,Snow,4.45,No
3099,A320,3.26,9.7,3.45,2.65,Yes,Clear,7.7,No
3100,A350,7.47,6.29,1.63,4.92,No,Clear,9.93,No
3101,A380,5.23,4.55,0.13,6.24,No,Thunderstorm,6.28,No
3102,A380,6.13,9.05,1.64,1.39,Yes,Clear,4.38,No
3103,A350,9.51,6.08,6.43,6.46,No,Snow,3.68,Yes
3104,A320,9.52,6.02,7.78,9.9,No,Thunderstorm,5.23,No
3105,B737,0.29,6.21,3.05,2.82,No,Rain,4.3,No
3106,A380,1.82,0.12,4.62,2.18,No,Clear,5.72,No
3107,B737,0.41,0.92,8.67,2.37,No,Snow,5.96,Yes
3108,A320,3.77,1.6,7.52,7.66,No,Snow,6.73,No
3109,A350,9.56,5.0,1.13,6.79,Yes,Rain,8.24,Yes
3110,A320,8.51,8.27,5.71,7.05,No,Snow,7.49,Yes
3111,A350,4.46,3.82,2.53,1.21,Yes,Thunderstorm,4.15,Yes
3112,B737,6.04,7.04,9.83,2.24,Yes,Rain,0.26,Yes
3113,A380,8.91,5.83,1.65,0.82,Yes,Fog,2.94,No
3114,B787,6.06,9.62,3.26,5.26,Yes,Fog,8.73,No
3115,B737,5.32,9.02,0.43,2.39,Yes,Fog,1.18,Yes
3116,B787,5.7,6.59,1.87,2.98,No,Snow,3.68,Yes
3117,A380,2.65,8.75,4.09,5.42,No,Snow,8.99,Yes
3118,A320,8.32,1.21,3.59,7.9,No,Fog,2.1,No
3119,A350,2.48,9.62,9.46,0.3,No,Thunderstorm,3.42,No
3120,A350,6.13,9.06,5.35,7.18,Yes,Thunderstorm,0.08,Yes
3121,B737,2.6,8.08,9.37,6.99,No,Fog,2.57,No
3122,A320,3.15,8.44,2.8,4.08,Yes,Fog,3.54,No
3123,A380,2.04,3.25,9.82,3.17,No,Clear,1.6,Yes
3124,A320,5.12,2.24,6.58,5.45,Yes,Fog,5.78,No
3125,B787,5.51,2.09,8.01,1.64,No,Thunderstorm,8.0,Yes
3126,A350,8.01,2.19,5.46,8.37,Yes,Fog,7.77,Yes
3127,A380,1.13,7.61,0.88,5.05,No,Clear,5.3,Yes
3128,A350,6.78,0.78,7.09,1.82,No,Snow,8.56,No
3129,A380,3.7,3.19,9.04,5.14,Yes,Clear,2.84,No
3130,A350,5.44,0.47,5.07,6.62,No,Clear,1.38,Yes
3131,A350,3.68,5.58,7.14,7.21,Yes,Fog,7.55,Yes
3132,A320,6.19,1.27,0.3,1.81,No,Clear,4.42,Yes
