Pilot_ID,Flight_Hours,Training_Scores,Incident_Reports,Flight_Maneuver_Proficiency,Physiological_Data,Cognitive_Performance,Stress_Levels,Communication_Skills,Weather_Adaptability,Peer_Reviews,Simulator_Performance,Fatigue_Management,Final_Rating
2045,1,75,2,17,11,67,93,3,17,31,8,24,39
2046,96,47,27,34,18,46,93,14,12,100,28,30,55.25
2047,32,41,28,11,95,75,92,43,70,68,70,64,56.05
2048,76,26,86,50,74,88,40,38,76,83,79,38,61.7
2049,29,73,17,88,96,57,74,75,80,70,5,19,66.55
2050,32,51,34,94,1,9,51,28,95,22,43,72,49.05
2051,76,41,76,9,54,21,86,72,92,64,63,42,51.55
2052,25,31,75,51,14,70,80,61,44,38,66,65,41.9
2053,21,25,46,33,63,23,76,83,61,66,43,0,40.35
2054,65,24,4,66,99,65,96,33,29,44,77,54,62.45
2055,37,74,74,38,68,95,64,25,74,66,13,50,58.1
2056,89,22,58,7,14,84,76,84,13,62,8,4,46.65
2057,45,97,74,95,42,60,37,86,52,69,99,11,69.7
2058,14,56,58,28,73,6,66,17,9,94,22,13,38.35
2059,97,51,46,21,16,71,79,62,71,53,56,59,61.9
2060,43,86,94,83,97,37,41,51,30,26,56,95,63.95
2061,48,92,94,69,23,20,70,53,5,92,14,39,51.45
2062,74,30,12,60,73,7,53,87,82,78,63,8,61.85
2063,60,63,77,42,29,88,66,41,18,35,6,41,51.55
2064,66,70,88,48,66,27,77,92,11,4,19,41,52
2065,5,32,32,28,50,91,63,53,63,66,63,32,46.8
2066,8,84,96,80,59,53,79,51,81,50,18,24,50.25
2067,5,1,61,30,100,30,3,12,54,88,5,77,37.75
2068,72,17,78,52,2,99,30,31,66,31,50,8,48.1
2069,94,46,15,33,4,88,12,82,8,20,38,90,65.3
2070,31,32,43,37,27,40,26,80,5,16,64,43,42.8
2071,40,100,57,56,77,36,58,65,0,72,70,82,65.75
2072,75,97,5,100,10,37,64,81,41,25,98,57,75.5
2073,7,83,88,3,71,50,63,57,92,21,24,24,44.35
2074,71,34,14,1,100,75,24,38,54,40,22,31,60.25
2075,49,50,3,11,71,36,36,26,48,58,88,21,56.55
2076,91,17,55,34,75,100,74,77,98,86,57,92,68.8
2077,61,87,63,69,14,30,72,53,98,74,10,54,60.45
2078,83,71,67,71,82,61,70,78,29,9,33,91,69
2079,61,29,93,20,47,17,13,71,34,86,30,60,45.5
2080,6,43,33,60,45,89,93,72,62,4,37,56,47.8
2081,74,52,90,34,27,5,23,84,21,54,45,76,50.65
2082,83,9,94,47,6,8,66,42,42,25,11,60,35.8
2083,79,86,55,14,70,10,47,98,27,3,8,91,60.9
2084,3,51,31,70,93,94,90,51,17,26,12,66,52.5
2085,5,48,8,14,81,1,64,13,31,97,63,93,46.05
2086,57,10,62,5,87,28,37,90,68,57,19,74,47.75
2087,21,65,71,80,5,50,89,7,53,2,58,1,40.2
2088,25,57,77,67,57,68,69,34,33,49,84,56,52.25
2089,2,89,32,21,67,22,58,17,30,95,21,72,49.85
2090,40,35,86,31,54,99,11,54,96,25,64,32,52.8
2091,59,32,20,21,66,6,53,77,3,17,59,89,50.1
2092,13,46,54,26,48,55,50,51,13,6,40,62,40.4
2093,74,12,75,14,50,76,37,71,14,44,80,15,48.05
2094,81,39,56,43,58,61,45,48,59,12,44,88,59.9
2095,11,88,1,85,5,73,98,7,19,5,3,0,47.8
2096,86,67,12,91,89,99,9,36,19,34,69,84,83.95
2097,11,41,3,8,50,79,8,65,48,94,44,63,54.1
2098,12,18,83,33,37,14,86,80,98,52,57,83,35.3
2099,24,81,49,99,10,52,93,76,67,100,82,68,62.2
2100,44,100,47,72,51,42,51,77,17,67,93,16,66.55
2101,18,93,77,14,92,82,50,40,23,41,22,39,54.05
2102,54,18,29,61,19,84,21,72,26,3,31,0,48.45
2103,99,57,28,44,9,34,72,26,32,59,62,12,58.05
2104,44,22,7,83,25,78,82,19,63,44,92,17,53.75
2105,7,53,11,71,47,13,71,37,24,71,7,67,45.75
2106,92,79,40,57,90,92,67,11,68,74,84,13,78.25
2107,52,64,25,91,13,68,4,41,17,65,80,4,63.05
2108,54,11,49,18,99,48,82,85,44,81,80,61,53.05
2109,31,23,1,15,58,17,81,100,19,81,84,32,46.45
2110,50,33,54,74,11,50,28,49,34,21,78,25,48.65
2111,43,52,55,7,22,0,82,30,5,11,90,60,37.1
2112,81,7,13,32,84,26,5,76,90,80,24,67,62.1
2113,69,17,5,73,71,63,68,64,91,50,32,29,62.3
2114,17,56,94,17,38,59,57,52,74,16,65,61,42.15
2115,82,4,80,34,8,90,42,39,8,35,15,61,43.2
2116,21,25,88,42,87,88,68,72,51,92,54,80,51.15
2117,36,29,60,49,94,40,71,38,27,48,35,91,48.7
2118,95,53,95,2,24,20,90,9,18,15,71,69,44.3
2119,55,12,11,90,16,13,36,28,84,74,79,56,53.45
2120,58,82,12,58,41,19,57,39,62,43,6,90,62.75
2121,2,28,18,27,28,91,36,29,94,21,68,35,44.35
2122,27,2,43,45,59,84,81,1,6,93,86,6,40.85
2123,73,89,88,63,66,86,25,81,36,7,7,64,68.6
2124,34,57,94,69,84,10,41,27,88,17,2,73,48.4
2125,60,75,58,46,56,65,15,46,91,79,34,76,68.45
2126,92,1,36,13,71,83,21,31,35,83,35,40,56.85
2127,53,74,24,6,13,23,22,87,16,71,99,31,56.3
2128,62,27,15,73,38,88,46,77,89,93,78,13,66.4
2129,78,81,37,78,15,36,66,88,91,37,29,32,66.55
2130,96,76,42,30,17,85,2,88,36,28,14,29,68.05
2131,6,100,86,92,94,23,11,31,80,76,92,72,65.5
2132,75,85,13,80,74,14,22,26,59,80,67,5,73.25
2133,48,75,5,50,19,11,10,53,48,80,97,9,60.95
2134,93,1,88,28,45,94,51,95,80,72,86,74,59.5
2135,84,100,22,14,44,63,49,55,96,1,57,19,70.65
2136,30,6,59,89,3,30,56,30,55,58,98,88,42.15
2137,57,25,11,75,83,52,63,23,33,41,27,11,54.9
2138,60,89,12,24,94,93,45,34,86,87,94,21,78.55
2139,23,87,99,60,19,83,28,29,29,20,41,75,51.6
2140,19,75,97,40,10,71,69,96,26,1,96,13,44.35
2141,36,15,5,68,64,43,45,54,50,4,17,47,48.55
2142,3,22,62,3,17,29,15,63,8,16,4,53,25.15
2143,91,39,37,56,38,34,97,32,19,23,8,35,51.1
2144,19,59,49,30,43,20,50,45,86,7,83,60,46.55
2145,59,72,51,2,96,62,100,90,46,29,8,54,58.45
2146,23,31,39,66,99,91,10,96,18,49,17,13,56.65
2147,49,14,7,89,17,16,10,32,100,21,55,1,49.05
2148,48,100,60,49,46,11,62,67,67,58,14,1,56.45
2149,50,12,7,16,30,17,52,63,76,23,78,60,45.4
2150,95,4,96,59,98,91,88,29,11,25,77,5,52.95
2151,35,74,33,73,38,59,57,78,72,60,61,24,62.4
2152,97,73,78,65,37,66,18,28,78,7,34,66,67.75
2153,99,51,99,87,78,14,31,61,84,11,39,22,62.3
2154,65,76,59,74,46,15,49,91,78,13,50,72,63.55
2155,78,40,56,23,69,21,71,95,4,29,59,94,54.8
2156,33,52,98,98,7,94,54,99,68,54,99,27,56.75
2157,35,49,45,86,85,62,75,29,24,98,55,24,58.35
2158,5,14,21,31,64,30,40,11,87,60,83,98,44.15
2159,38,6,86,86,12,0,98,66,100,61,74,64,38.35
2160,41,39,39,97,54,74,69,14,30,30,40,65,55.1
2161,57,27,44,18,87,5,20,9,45,91,53,78,51.2
2162,11,31,54,65,84,86,25,85,33,26,16,42,50.35
2163,2,98,50,59,42,8,0,60,40,99,24,39,54
2164,17,14,85,65,3,51,80,22,77,0,92,79,34.1
2165,39,99,4,14,70,79,98,10,90,40,86,22,66
2166,20,84,94,84,59,61,26,15,67,13,8,48,53.05
2167,14,69,12,34,11,57,49,48,86,73,55,98,56.15
2168,96,64,27,68,58,18,65,79,37,49,88,7,68.45
2169,98,3,83,26,76,12,99,13,45,41,22,6,39.7
2170,25,10,96,87,53,31,64,5,68,70,1,20,34.5
2171,7,25,79,6,43,99,9,41,26,39,44,34,37.05
2172,99,60,61,5,15,8,94,16,42,13,64,100,50.55
2173,93,36,92,32,5,48,36,94,77,99,37,96,58.45
2174,86,22,86,57,13,36,68,41,70,90,5,100,50.5
2175,41,92,23,48,57,30,40,9,44,10,47,98,61.2
2176,43,84,97,16,30,30,45,45,17,62,43,81,48.45
2177,13,90,6,41,99,58,76,83,31,48,78,60,66
2178,77,39,37,93,100,54,44,48,1,36,6,82,65.65
2179,1,76,36,71,40,18,87,8,40,9,65,73,45.1
2180,36,22,67,39,34,62,26,78,19,53,61,67,46
2181,68,15,97,45,9,1,64,38,92,6,29,29,33.9
2182,37,93,41,70,80,44,83,1,57,80,92,96,68.45
2183,40,60,85,69,29,95,7,67,89,11,75,67,60.9
2184,61,67,4,67,43,42,66,51,37,100,51,8,64.45
2185,59,79,63,0,54,97,48,87,0,100,97,16,64
2186,13,30,49,78,70,0,95,81,68,54,93,42,45.65
2187,88,52,86,94,17,84,88,10,53,35,35,87,60.5
2188,83,24,14,88,82,60,88,36,13,6,34,56,60.85
2189,1,43,94,96,78,2,13,89,24,23,65,12,42
2190,69,11,72,51,85,90,61,71,8,33,49,56,54.2
2191,16,89,52,34,38,43,42,21,93,64,2,25,50.45
2192,88,100,24,68,41,6,26,51,82,28,75,60,75.2
2193,27,96,88,4,53,32,95,4,60,25,3,61,42.6
2194,65,91,84,99,29,8,26,1,51,73,54,18,59.95
2195,34,8,8,16,19,29,67,4,7,64,51,80,35.95
2196,100,11,37,52,95,17,74,98,15,44,58,29,58.4
2197,4,68,21,51,41,55,47,31,7,16,70,89,50.3
2198,64,53,86,13,88,89,66,18,22,35,19,12,50.8
2199,39,53,48,28,86,83,24,3,72,72,18,48,57.75
2200,75,27,67,7,4,30,63,86,95,62,7,81,46.2
2201,55,55,92,97,49,71,23,45,100,22,66,84,64.2
2202,35,98,14,0,40,62,8,82,33,92,26,97,66.5
2203,44,68,64,28,93,86,7,25,17,65,78,50,63.1
2204,22,97,53,35,38,49,94,49,43,81,7,8,50.4
2205,46,97,29,50,56,88,58,25,14,91,17,93,69.2
2206,30,76,92,36,90,0,16,70,14,41,28,28,47.85
2207,10,57,19,92,56,81,42,31,92,70,45,92,63.8
2208,9,77,32,68,36,18,94,96,22,74,35,82,51.95
2209,66,74,99,52,6,63,67,43,86,70,2,7,52.25
2210,13,41,85,95,4,52,3,25,64,42,8,80,43.2
2211,79,37,76,51,78,5,100,60,85,87,9,75,54.8
2212,73,67,6,87,50,16,7,87,70,54,83,14,72.75
2213,92,52,7,82,7,45,41,50,31,55,65,68,67.9
2214,9,32,27,11,55,71,48,58,91,78,0,33,44.8
2215,75,70,44,51,72,72,5,86,31,30,90,51,73.25
2216,93,55,72,0,10,100,72,37,32,82,3,49,54.95
2217,0,71,88,6,21,54,41,25,42,55,47,66,38.2
2218,4,100,79,16,97,90,71,44,12,73,100,4,56.3
2219,19,50,73,97,98,99,31,30,91,47,95,97,67.35
2220,7,73,10,42,76,5,14,69,8,51,17,8,49.25
2221,42,42,30,70,10,69,81,44,61,71,77,87,56.65
2222,75,14,11,16,59,67,86,30,56,0,44,4,48.3
2223,0,37,94,58,95,85,68,60,47,1,14,26,40.8
2224,56,14,77,2,14,39,26,47,42,92,50,83,41.2
2225,63,4,50,28,37,90,96,44,66,41,60,46,46.95
2226,83,92,43,21,0,100,65,59,80,73,3,61,68.35
2227,27,82,95,37,45,65,58,60,97,8,18,44,50.45
2228,36,53,49,53,87,8,27,51,31,30,87,65,54.55
2229,46,50,16,92,42,10,23,51,72,95,93,22,62.5
2230,100,9,34,49,21,19,50,75,59,1,76,97,55.2
2231,75,11,0,68,2,42,20,80,0,23,10,60,51.05
2232,36,3,28,29,13,57,30,61,56,100,27,92,45.2
2233,48,94,50,22,1,77,74,25,83,42,56,42,57.1
2234,43,17,63,84,60,25,49,66,68,69,74,34,50.7
2235,55,79,3,89,31,37,91,78,84,71,53,29,68.4
2236,27,35,86,46,37,93,39,48,68,88,64,66,51.15
2237,78,24,27,20,96,35,67,87,67,42,46,9,57
2238,5,86,15,19,45,98,15,93,60,50,3,55,60.2
2239,60,75,62,22,41,54,75,43,7,88,33,33,53.95
2240,19,97,75,67,5,5,85,35,88,45,75,64,49.5
2241,77,35,52,20,40,2,98,52,6,74,53,5,43
2242,1,100,84,20,24,64,62,43,36,98,87,69,51.15
2243,72,66,16,0,97,63,55,90,41,0,60,42,65.9
2244,36,8,39,14,10,57,79,21,31,86,100,15,36.7
2245,19,60,12,16,100,57,23,1,16,66,95,62,57.75
2246,25,52,51,50,40,17,98,6,27,0,82,64,40.05
2247,28,17,57,62,70,22,27,15,69,62,92,4,44.45
2248,0,42,95,13,56,95,92,87,47,75,92,24,41.95
2249,34,34,36,58,45,28,84,93,53,61,82,26,49.65
2250,69,62,78,82,85,22,88,43,41,60,19,41,58.1
2251,100,97,75,49,47,35,30,64,35,39,2,54,68.2
2252,58,77,60,33,62,69,14,90,65,94,39,25,67.35
2253,68,3,78,5,38,80,41,72,30,28,68,15,42.3
2254,32,92,33,48,9,81,98,70,64,34,22,89,59.35
2255,50,40,69,5,84,94,49,68,2,91,68,100,58.4
2256,77,44,16,68,69,5,85,60,12,84,93,27,61.35
2257,11,49,19,6,64,33,4,29,30,10,31,91,44.75
2258,19,78,72,96,97,43,47,41,28,89,23,29,58.95
2259,52,27,58,76,58,43,12,90,56,10,50,76,56.2
2260,87,41,68,50,77,26,31,73,32,62,57,88,63.15
2261,42,79,86,0,35,99,66,24,52,68,41,44,52.15
2262,97,75,32,12,26,51,78,81,9,55,34,18,61.05
2263,88,68,77,42,72,41,90,70,62,6,31,12,58.55
2264,49,97,16,26,54,24,90,56,72,50,53,74,63.75
2265,28,0,56,70,69,73,29,94,64,94,44,22,50.65
2266,56,38,82,2,94,38,5,31,100,38,47,13,50.2
2267,38,95,96,57,80,38,24,49,95,41,85,73,65.45
2268,94,89,0,88,52,11,27,74,96,71,84,97,86.45
2269,55,16,12,96,59,10,61,9,1,52,91,22,50.2
2270,42,90,26,16,60,2,21,21,1,90,48,39,55.5
2271,49,87,69,44,35,21,67,94,68,20,33,63,55.85
2272,22,34,58,77,84,3,14,40,73,29,15,84,48.15
2273,43,45,5,100,26,7,25,46,36,77,10,58,55.5
2274,37,41,96,57,40,13,62,13,1,0,96,19,35.35
2275,83,38,93,55,27,83,17,2,60,23,18,31,52.25
2276,22,89,98,53,15,87,72,87,39,5,91,77,54.25
2277,44,48,22,86,34,13,62,77,62,5,28,23,51.15
2278,51,61,9,87,35,91,61,52,24,68,100,45,69.2
2279,79,37,50,28,55,15,67,15,37,61,53,17,48.8
2280,49,22,18,53,98,31,47,60,36,34,52,93,57
2281,7,21,50,26,18,63,49,27,81,78,66,91,41
2282,84,3,91,44,56,75,62,34,26,34,81,47,48.8
2283,0,48,86,86,84,15,68,1,83,47,81,13,42.35
2284,7,58,67,30,32,51,5,60,49,71,75,53,47.75
2285,28,72,83,35,22,18,57,55,33,42,81,20,42.9
2286,95,67,82,80,62,68,50,97,43,34,31,97,72.8
2287,4,70,41,60,69,11,11,54,71,4,99,4,50.75
2288,85,86,90,36,95,92,94,17,3,30,82,30,65.9
2289,46,1,56,66,21,4,46,70,93,30,55,66,41.3
2290,33,48,97,35,66,41,8,48,51,100,62,86,52.65
2291,64,87,67,4,98,16,6,41,54,7,3,58,58.15
2292,54,94,37,45,79,71,28,6,99,5,10,43,67.15
2293,89,30,61,78,58,93,77,3,72,86,2,63,63.05
2294,42,39,6,51,24,9,50,42,11,52,26,93,47.7
2295,73,47,70,48,16,83,83,79,13,79,79,41,57.1
2296,29,50,49,5,38,15,54,58,34,43,43,93,42.55
2297,81,42,51,9,76,15,95,48,5,48,17,99,50.6
2298,16,97,25,95,91,41,58,59,46,7,29,37,63.8
2299,25,54,25,22,74,2,55,5,22,63,87,6,44.5
2300,7,87,18,16,73,22,21,19,67,3,69,58,52.85
2301,46,48,8,83,38,85,99,30,64,31,46,68,60.6
2302,75,89,60,43,23,27,17,82,58,52,33,69,64.95
2303,90,79,19,40,37,44,57,21,8,66,75,48,67.05
2304,71,56,49,14,87,99,39,84,57,62,41,77,69.6
2305,88,76,79,43,96,67,88,81,47,79,22,10,68.05
2306,45,14,80,57,80,23,30,31,62,59,99,100,50.85
2307,67,26,21,85,56,18,55,46,8,97,39,1,54.2
2308,32,67,12,49,43,74,34,33,43,76,14,94,61.5
2309,0,79,11,51,35,39,25,26,45,32,79,26,51.35
2310,18,63,9,69,98,45,67,43,14,21,56,15,55.6
2311,30,93,64,67,69,39,83,29,87,30,13,63,57.65
2312,79,29,95,62,79,61,33,32,52,23,78,65,58.15
2313,13,35,29,57,44,17,75,26,47,2,11,48,36.45
2314,52,66,7,22,91,11,15,55,71,32,34,89,63.6
2315,47,85,20,43,95,13,41,22,91,93,24,15,64.7
2316,68,85,21,82,25,81,4,42,41,25,77,72,74.95
2317,89,48,17,94,10,60,60,82,16,97,1,51,66.45
2318,61,75,65,43,51,11,43,53,34,50,17,72,55.35
2319,91,54,47,51,24,26,34,94,30,85,34,4,60.05
2320,65,84,43,66,30,5,90,67,3,29,8,35,53.2
2321,63,55,8,27,84,87,0,52,47,34,10,6,65.05
2322,69,67,66,66,44,32,97,82,13,24,89,60,58.35
2323,62,94,53,77,66,79,42,39,24,27,66,95,73.55
2324,72,43,25,17,75,49,31,59,45,96,68,28,62.85
2325,32,30,84,26,39,11,62,85,47,86,95,100,44.15
2326,40,57,93,50,45,94,32,8,39,25,73,66,52.95
2327,88,86,91,59,53,56,94,94,49,72,37,29,66.85
2328,47,52,99,73,40,100,76,9,6,7,69,39,48.9
2329,12,83,25,48,88,52,65,9,94,100,74,30,62.4
2330,72,78,33,14,80,12,29,29,59,96,80,47,66.4
2331,76,22,7,82,37,71,9,9,34,14,58,90,62.7
2332,30,27,9,72,99,2,22,57,62,48,65,5,53.55
2333,74,15,47,67,35,63,96,35,19,7,40,61,47.9
2334,67,36,54,14,82,83,38,81,15,54,23,28,56.25
2335,97,20,53,50,43,57,44,43,21,84,49,8,56.15
2336,3,78,77,47,56,3,28,56,35,57,4,53,42.95
2337,18,16,39,71,65,44,29,42,18,2,20,83,42.7
2338,69,36,14,0,80,65,33,82,1,8,5,10,52.75
2339,97,76,80,6,29,35,51,22,67,13,3,18,52.2
2340,81,18,17,52,9,22,80,3,97,90,8,73,50.95
2341,12,29,95,30,98,18,21,11,6,19,68,4,32.65
2342,22,44,22,17,60,39,4,48,46,3,67,86,49.9
2343,82,17,61,11,62,71,10,23,48,23,8,69,51.15
2344,74,77,45,47,35,15,85,12,77,90,17,94,60.65
2345,0,61,86,29,53,57,31,67,42,75,58,17,43.9
2346,87,35,98,96,96,17,23,90,31,27,42,20,59.85
2347,53,99,38,6,64,35,10,71,16,98,79,14,65.5
2348,70,83,14,91,81,23,10,89,100,87,65,58,83.15
2349,88,51,52,2,3,0,16,33,13,30,28,94,47.2
2350,84,18,87,62,54,0,31,8,80,66,47,73,50.45
2351,14,43,63,5,53,63,82,9,31,93,50,5,37.5
2352,64,6,62,94,90,61,26,64,59,63,41,23,58.5
2353,75,43,91,14,88,35,31,71,59,90,35,96,59.2
2354,70,67,79,70,63,74,60,73,51,16,75,59,65.9
2355,14,33,15,42,91,17,24,53,65,5,44,27,46.4
2356,20,65,69,93,21,15,63,42,3,81,100,91,50.7
2357,18,68,65,90,24,16,63,58,93,59,97,73,54.55
2358,59,54,12,80,80,23,27,88,93,98,34,22,70.1
2359,92,9,46,17,58,97,39,94,62,90,5,78,62.3
2360,88,95,8,21,56,67,90,58,32,80,36,45,73.25
2361,32,41,62,60,53,98,13,66,0,10,35,36,51.2
2362,48,40,33,60,43,78,41,60,96,37,83,13,59.8
2363,95,76,80,52,51,1,38,37,99,100,15,47,64.6
2364,34,68,90,25,75,94,1,98,63,33,71,77,62.85
2365,43,9,28,90,15,72,80,7,94,46,21,70,48.2
2366,89,9,36,39,100,9,0,64,36,31,68,35,57.5
2367,10,90,42,87,15,52,31,4,77,56,68,81,58.95
2368,98,59,85,7,80,88,82,90,69,45,62,59,67.55
2369,71,50,63,20,54,50,63,89,6,34,74,53,54.95
2370,77,20,23,92,60,68,77,42,23,91,18,78,62.85
2371,73,7,70,42,94,13,30,59,67,21,80,62,51.85
2372,65,64,33,20,78,65,57,25,54,15,100,96,65.45
2373,45,91,47,2,76,81,81,10,88,75,17,47,61.2
2374,8,77,11,30,39,92,77,33,2,4,72,21,49.75
2375,2,84,22,26,90,52,13,1,91,89,16,42,58.1
2376,84,29,78,26,20,83,87,20,22,25,40,40,45.7
2377,25,84,96,72,65,63,68,25,35,76,32,16,53
2378,71,48,12,56,7,71,15,75,56,23,83,62,65.2
2379,47,8,86,96,70,100,68,72,47,66,54,89,57
2380,65,16,95,32,9,48,53,86,12,31,81,78,42.35
2381,69,68,44,89,56,89,12,4,60,22,23,17,67.1
2382,27,57,98,91,3,61,79,8,85,48,76,71,47.95
2383,92,56,64,43,42,36,78,49,88,100,39,2,60.3
2384,25,61,46,42,99,48,30,9,23,61,27,53,53.65
2385,24,94,57,30,98,67,68,57,42,76,66,13,61.7
2386,11,51,4,64,62,32,20,9,100,78,99,33,57.75
2387,4,60,76,83,42,21,29,77,32,65,74,96,50.55
2388,97,39,4,75,66,69,22,35,77,10,38,100,74.7
2389,47,37,59,16,81,32,37,73,23,79,20,0,46.7
2390,36,42,95,14,50,27,28,55,21,17,36,47,37.6
2391,78,62,20,33,55,87,76,61,51,97,1,98,70.1
2392,43,18,23,79,42,3,31,36,100,9,5,9,43.7
2393,99,99,17,3,23,65,61,40,86,76,51,82,75.7
2394,14,49,20,71,95,76,90,47,5,95,4,10,53.35
2395,42,32,53,97,33,48,97,21,18,59,46,98,49.55
2396,47,12,9,88,58,10,44,86,75,7,42,65,53.05
2397,86,77,23,78,1,34,48,79,89,70,95,2,70.95
2398,69,96,84,27,1,38,32,60,28,47,100,14,57.05
2399,45,61,88,72,9,9,3,74,63,80,39,58,51.95
2400,42,92,59,1,22,73,17,98,13,40,10,63,55.85
2401,20,42,56,16,14,71,69,47,80,90,80,46,45.6
2402,22,48,22,57,75,68,63,63,29,7,13,91,53.8
2403,79,35,21,73,16,22,27,83,70,92,1,1,57.8
2404,46,9,67,8,81,33,57,36,20,36,38,29,36.6
2405,14,94,33,30,13,31,90,40,64,90,62,37,50.85
2406,24,5,69,65,80,15,89,4,3,36,62,4,30.9
2407,35,56,27,87,78,67,55,99,45,63,17,5,62.4
2408,74,0,94,61,75,53,19,76,7,58,96,4,50.4
2409,50,70,98,18,15,27,76,51,17,87,93,11,44.35
2410,14,57,38,80,31,59,91,16,59,44,78,3,47.85
2411,67,90,41,73,22,77,33,89,44,15,92,23,71
2412,20,20,22,54,33,75,86,61,71,25,89,24,46.2
2413,12,91,69,27,97,59,9,51,94,30,0,25,56.55
2414,85,79,79,91,15,84,93,19,30,26,16,54,61.5
2415,18,55,1,49,33,79,21,96,27,89,53,45,60.05
2416,33,86,23,64,70,43,4,93,63,42,38,45,68.05
2417,77,19,16,2,32,1,43,15,36,14,47,42,41.65
2418,67,53,64,78,67,22,8,6,66,57,65,59,61.55
2419,51,24,69,51,42,92,42,93,78,48,14,32,52.75
2420,26,27,68,9,63,45,3,65,67,78,21,20,42.9
2421,28,4,59,20,70,72,41,11,34,86,19,86,41.45
2422,27,20,49,36,17,53,64,42,97,24,92,100,44.65
2423,34,17,92,14,67,70,97,39,35,67,88,36,39.5
2424,7,46,11,86,60,92,40,0,56,35,42,11,53.5
2425,15,69,46,77,74,80,63,57,69,79,55,100,65.15
2426,35,56,66,78,19,8,54,2,3,46,23,20,39.1
2427,29,92,64,73,10,69,89,7,48,58,97,12,54.65
2428,17,18,26,8,78,43,17,89,93,84,42,32,48.45
2429,1,96,47,43,45,83,15,74,38,51,20,69,58.65
2430,48,64,87,38,63,73,86,60,17,39,47,75,53.7
2431,76,2,61,4,80,72,45,84,59,42,65,60,53.35
2432,3,41,43,24,97,11,35,4,85,55,15,29,40.35
2433,89,20,18,55,75,96,89,25,9,80,39,36,62.6
2434,88,98,58,89,27,31,65,84,92,2,20,81,71.8
2435,93,39,7,63,47,33,43,72,22,70,51,15,64.35
2436,74,66,54,71,34,82,4,16,67,11,100,44,68
2437,6,24,46,85,7,32,28,100,58,64,7,70,42.35
2438,94,54,1,51,90,63,3,65,82,42,77,0,78.05
2439,73,83,93,88,21,47,98,50,89,100,54,52,64.85
2440,38,51,93,75,23,15,85,46,6,69,85,27,42.2
2441,12,43,38,8,65,49,48,39,12,45,81,52,43.45
2442,30,97,44,9,94,22,71,91,2,59,57,43,57.55
2443,70,84,31,9,85,25,84,26,39,60,4,66,60.15
2444,62,55,64,72,63,53,7,39,10,48,41,38,59.25
2445,55,54,37,61,64,43,51,0,79,86,29,9,57.5
2446,41,86,76,89,13,36,68,45,83,24,94,50,58
2447,60,69,10,98,24,8,20,10,50,88,8,13,60.25
2448,41,76,9,90,99,93,26,38,86,2,94,78,79.3
2449,55,86,58,59,99,12,37,17,22,67,94,5,62.8
2450,35,72,89,94,2,59,4,90,31,62,40,38,55.85
2451,83,80,54,18,4,79,84,46,40,29,50,79,60.3
2452,67,65,19,37,64,1,60,73,41,96,56,81,64.05
2453,6,18,80,5,53,94,7,99,37,92,72,98,46.55
2454,53,82,16,14,18,59,85,20,66,3,100,47,57.05
2455,0,6,67,92,96,56,17,27,71,77,60,24,46
2456,43,62,4,46,53,42,3,0,77,84,5,96,62.65
2457,44,41,59,44,93,18,3,13,71,70,25,32,52
2458,46,41,22,4,75,10,36,19,74,20,73,82,50.7
2459,12,58,45,77,9,77,14,72,41,70,5,74,53.2
2460,21,19,51,52,97,46,37,44,42,0,52,66,45.75
2461,20,72,9,65,15,88,26,60,32,59,60,64,61.75
2462,85,16,45,61,45,62,84,26,78,33,32,39,53.7
2463,91,26,27,22,28,6,47,55,36,86,44,24,51.2
2464,8,46,96,43,14,78,45,51,77,2,93,56,41.4
2465,25,1,42,51,47,93,45,67,89,17,39,31,45
2466,8,62,25,45,10,30,47,36,56,42,23,45,42.75
2467,14,61,54,18,33,87,58,81,63,75,91,99,55.95
2468,9,99,47,87,35,54,3,30,63,77,44,3,60.2
2469,87,18,28,83,29,24,74,48,59,40,37,22,53.4
2470,41,16,26,46,98,71,18,52,51,91,28,79,59.45
2471,71,68,17,90,72,29,56,38,71,23,78,74,71.6
2472,23,38,59,51,81,35,18,9,67,23,7,21,43.45
2473,79,81,73,23,18,49,90,8,99,2,63,32,54.4
2474,48,70,68,16,67,13,41,91,81,58,86,40,57.15
2475,25,80,73,88,69,28,91,91,26,57,72,61,58
2476,90,38,20,45,32,26,4,12,58,72,50,37,60.15
2477,36,35,23,63,95,49,47,17,18,23,74,55,54.6
2478,67,39,2,94,79,35,24,11,2,65,5,62,62.85
2479,49,44,94,27,74,33,66,71,72,39,46,76,49.5
2480,23,3,61,49,21,20,25,86,38,91,48,84,39.2
2481,18,24,100,63,35,37,73,4,65,70,75,75,37.7
2482,99,68,1,27,22,74,87,6,72,8,97,54,68.1
2483,59,29,65,85,62,96,61,14,55,59,84,50,60.45
2484,38,75,41,55,25,78,92,66,5,38,31,89,56.15
2485,73,67,33,58,59,75,6,17,27,32,53,64,68.25
2486,88,87,41,4,94,87,43,37,47,33,35,56,72.65
2487,17,28,19,53,92,49,86,25,97,61,88,85,55
2488,18,72,96,43,4,36,26,37,92,84,98,26,47.25
2489,35,67,67,41,53,74,41,58,47,60,97,56,59.35
2490,73,50,44,71,37,18,72,51,66,92,18,54,58.25
2491,96,23,74,91,61,0,55,32,53,26,36,95,55.95
2492,54,13,41,56,24,80,2,20,15,16,16,71,47.1
2493,68,68,46,46,97,39,12,16,34,59,79,97,69.45
